,ParkName,Year,AvgTemp,State
1555,LBJ Memorial Grove on the Potomac,1997,45,DC
1556,LBJ Memorial Grove on the Potomac,1998,50,DC
1557,LBJ Memorial Grove on the Potomac,1999,47.8,DC
1558,LBJ Memorial Grove on the Potomac,2000,46.1,DC
1559,LBJ Memorial Grove on the Potomac,2000,46.1,DC
1560,LBJ Memorial Grove on the Potomac,2001,48.3,DC
1561,LBJ Memorial Grove on the Potomac,2002,47.3,DC
1562,LBJ Memorial Grove on the Potomac,2003,44.9,DC
1563,LBJ Memorial Grove on the Potomac,2006,48,DC
1564,LBJ Memorial Grove on the Potomac,2007,47,DC
1565,LBJ Memorial Grove on the Potomac,2009,45.3,DC
1566,LBJ Memorial Grove on the Potomac,2010,47.4,DC
1567,LBJ Memorial Grove on the Potomac,2010,47.4,DC
1568,Lincoln Memorial,1996,44.2,DC
1569,Lincoln Memorial,1997,45,DC
1570,Lincoln Memorial,1998,50,DC
1571,Lincoln Memorial,1999,47.8,DC
1572,Lincoln Memorial,2000,46.1,DC
1573,Lincoln Memorial,2000,46.1,DC
1574,Lincoln Memorial,2001,48.3,DC
1575,Lincoln Memorial,2002,47.3,DC
1576,Lincoln Memorial,2003,44.9,DC
1577,Lincoln Memorial,2006,48,DC
1578,Lincoln Memorial,2007,47,DC
1579,Lincoln Memorial,2009,45.3,DC
1580,Lincoln Memorial,2010,47.4,DC
1581,Lincoln Memorial,2010,47.4,DC
1582,Manassas NBP,2000,40.7,VA
1583,Manassas NBP,2000,40.7,VA
1584,Manassas NBP,2001,40.9,VA
1585,Manassas NBP,2010,43.6,VA
1586,Manassas NBP,2010,43.6,VA
1587,Manassas NBP,2011,41.1,VA
1588,Manassas NBP,2015,38.1,VA
1589,Manassas NBP,2016,43.2,VA
1590,"Martin Luther King, Jr. Memorial",1996,44.2,DC
1591,"Martin Luther King, Jr. Memorial",1997,45,DC
1592,"Martin Luther King, Jr. Memorial",1998,50,DC
1593,"Martin Luther King, Jr. Memorial",1999,47.8,DC
1594,"Martin Luther King, Jr. Memorial",2000,46.1,DC
1595,"Martin Luther King, Jr. Memorial",2000,46.1,DC
1596,"Martin Luther King, Jr. Memorial",2001,48.3,DC
1597,"Martin Luther King, Jr. Memorial",2002,47.3,DC
1598,"Martin Luther King, Jr. Memorial",2003,44.9,DC
1599,"Martin Luther King, Jr. Memorial",2006,48,DC
1600,"Martin Luther King, Jr. Memorial",2007,47,DC
1601,"Martin Luther King, Jr. Memorial",2009,45.3,DC
1602,"Martin Luther King, Jr. Memorial",2010,47.4,DC
1603,"Martin Luther King, Jr. Memorial",2010,47.4,DC
1604,Mary McLeod Bethune Council House NHS,1996,44.2,DC
1605,Mary McLeod Bethune Council House NHS,1997,45,DC
1606,Mary McLeod Bethune Council House NHS,1998,50,DC
1607,Mary McLeod Bethune Council House NHS,1999,47.8,DC
1608,Mary McLeod Bethune Council House NHS,2000,46.1,DC
1609,Mary McLeod Bethune Council House NHS,2000,46.1,DC
1610,Mary McLeod Bethune Council House NHS,2001,48.3,DC
1611,Mary McLeod Bethune Council House NHS,2002,47.3,DC
1612,Mary McLeod Bethune Council House NHS,2003,44.9,DC
1613,Mary McLeod Bethune Council House NHS,2006,48,DC
1614,Mary McLeod Bethune Council House NHS,2007,47,DC
1615,Mary McLeod Bethune Council House NHS,2009,45.3,DC
1616,Mary McLeod Bethune Council House NHS,2010,47.4,DC
1617,Mary McLeod Bethune Council House NHS,2010,47.4,DC
1618,Monocacy NB,2000,40.7,MD
1619,Monocacy NB,2000,40.7,MD
1620,Monocacy NB,2001,40.9,MD
1621,Monocacy NB,2010,43.6,MD
1622,Monocacy NB,2010,43.6,MD
1623,Monocacy NB,2011,41.1,MD
1624,Monocacy NB,2015,38.1,MD
1625,Monocacy NB,2016,43.2,MD
1626,National Capital Parks Central,1998,56.6,WA
1627,National Capital Parks Central,1999,55.2,WA
1628,National Capital Parks Central,2006,55.5,WA
1629,National Capital Parks Central,2007,54.4,WA
1630,National Capital Parks Central,2008,53.3,WA
1631,National Capital Parks Central,2010,54,WA
1632,National Capital Parks Central,2010,54,WA
1633,National Capital Parks Central,2011,53.1,WA
1634,National Capital Parks Central,2012,54.3,WA
1635,National Capital Parks Central,2013,54.5,WA
1636,National Capital Parks Central,2014,55.6,WA
1637,National Capital Parks Central,2016,56,WA
1638,National Capital Parks Central,2017,53.5,WA
1639,National Capital Parks Central,2018,55.3,WA
1640,National Capital Parks Central,2019,52.8,WA
1641,National Capital Parks Central,2020,55.4,WA
1642,National Capital Parks Combined,1998,56.6,WA
1643,National Capital Parks Combined,1999,55.2,WA
1644,National Capital Parks Combined,2006,55.5,WA
1645,National Capital Parks Combined,2007,54.4,WA
1646,National Capital Parks Combined,2008,53.3,WA
1647,National Capital Parks Combined,2010,54,WA
1648,National Capital Parks Combined,2010,54,WA
1649,National Capital Parks Combined,2011,53.1,WA
1650,National Capital Parks Combined,2012,54.3,WA
1651,National Capital Parks Combined,2013,54.5,WA
1652,National Capital Parks Combined,2014,55.6,WA
1653,National Capital Parks Combined,2016,56,WA
1654,National Capital Parks Combined,2017,53.5,WA
1655,National Capital Parks Combined,2018,55.3,WA
1656,National Capital Parks Combined,2019,52.8,WA
1657,National Capital Parks Combined,2020,55.4,WA
1658,National Capital Parks East,1996,44.2,DC
1659,National Capital Parks East,1997,45,DC
1660,National Capital Parks East,1998,50,DC
1661,National Capital Parks East,1999,47.8,DC
1662,National Capital Parks East,2000,46.1,DC
1663,National Capital Parks East,2000,46.1,DC
1664,National Capital Parks East,2001,48.3,DC
1665,National Capital Parks East,2002,47.3,DC
1666,National Capital Parks East,2003,44.9,DC
1667,National Capital Parks East,2006,48,DC
1668,National Capital Parks East,2007,47,DC
1669,National Capital Parks East,2009,45.3,DC
1670,National Capital Parks East,2010,47.4,DC
1671,National Capital Parks East,2010,47.4,DC
1672,Pennsylvania Avenue NHS,1996,44.2,DC
1673,Pennsylvania Avenue NHS,1997,45,DC
1674,Pennsylvania Avenue NHS,1998,50,DC
1675,Pennsylvania Avenue NHS,1999,47.8,DC
1676,Pennsylvania Avenue NHS,2000,46.1,DC
1677,Pennsylvania Avenue NHS,2000,46.1,DC
1678,Pennsylvania Avenue NHS,2001,48.3,DC
1679,Pennsylvania Avenue NHS,2002,47.3,DC
1680,Pennsylvania Avenue NHS,2003,44.9,DC
1681,Pennsylvania Avenue NHS,2006,48,DC
1682,Pennsylvania Avenue NHS,2007,47,DC
1683,Pennsylvania Avenue NHS,2009,45.3,DC
1684,Pennsylvania Avenue NHS,2010,47.4,DC
1685,Pennsylvania Avenue NHS,2010,47.4,DC
1686,Piscataway Park,2000,40.7,MD
1687,Piscataway Park,2000,40.7,MD
1688,Piscataway Park,2001,40.9,MD
1689,Piscataway Park,2010,43.6,MD
1690,Piscataway Park,2010,43.6,MD
1691,Piscataway Park,2011,41.1,MD
1692,Piscataway Park,2015,38.1,MD
1693,Piscataway Park,2016,43.2,MD
1694,President's Park,1996,44.2,DC
1695,President's Park,1997,45,DC
1696,President's Park,1998,50,DC
1697,President's Park,1999,47.8,DC
1698,President's Park,2000,46.1,DC
1699,President's Park,2000,46.1,DC
1700,President's Park,2001,48.3,DC
1701,President's Park,2002,47.3,DC
1702,President's Park,2003,44.9,DC
1703,President's Park,2006,48,DC
1704,President's Park,2007,47,DC
1705,President's Park,2009,45.3,DC
1706,President's Park,2010,47.4,DC
1707,President's Park,2010,47.4,DC
1708,Prince William Forest Park,2000,40.7,VA
1709,Prince William Forest Park,2000,40.7,VA
1710,Prince William Forest Park,2001,40.9,VA
1711,Prince William Forest Park,2010,43.6,VA
1712,Prince William Forest Park,2010,43.6,VA
1713,Prince William Forest Park,2011,41.1,VA
1714,Prince William Forest Park,2015,38.1,VA
1715,Prince William Forest Park,2016,43.2,VA
1716,Rock Creek Park,1996,44.2,DC
1717,Rock Creek Park,1997,45,DC
1718,Rock Creek Park,1998,50,DC
1719,Rock Creek Park,1999,47.8,DC
1720,Rock Creek Park,2000,46.1,DC
1721,Rock Creek Park,2000,46.1,DC
1722,Rock Creek Park,2001,48.3,DC
1723,Rock Creek Park,2002,47.3,DC
1724,Rock Creek Park,2003,44.9,DC
1725,Rock Creek Park,2006,48,DC
1726,Rock Creek Park,2007,47,DC
1727,Rock Creek Park,2009,45.3,DC
1728,Rock Creek Park,2010,47.4,DC
1729,Rock Creek Park,2010,47.4,DC
1730,Theodore Roosevelt Island,1996,44.2,DC
1731,Theodore Roosevelt Island,1997,45,DC
1732,Theodore Roosevelt Island,1998,50,DC
1733,Theodore Roosevelt Island,1999,47.8,DC
1734,Theodore Roosevelt Island,2000,46.1,DC
1735,Theodore Roosevelt Island,2000,46.1,DC
1736,Theodore Roosevelt Island,2001,48.3,DC
1737,Theodore Roosevelt Island,2002,47.3,DC
1738,Theodore Roosevelt Island,2003,44.9,DC
1739,Theodore Roosevelt Island,2006,48,DC
1740,Theodore Roosevelt Island,2007,47,DC
1741,Theodore Roosevelt Island,2009,45.3,DC
1742,Theodore Roosevelt Island,2010,47.4,DC
1743,Theodore Roosevelt Island,2010,47.4,DC
1744,Thomas Jefferson MEM,1996,44.2,DC
1745,Thomas Jefferson MEM,1997,45,DC
1746,Thomas Jefferson MEM,1998,50,DC
1747,Thomas Jefferson MEM,1999,47.8,DC
1748,Thomas Jefferson MEM,2000,46.1,DC
1749,Thomas Jefferson MEM,2000,46.1,DC
1750,Thomas Jefferson MEM,2001,48.3,DC
1751,Thomas Jefferson MEM,2002,47.3,DC
1752,Thomas Jefferson MEM,2003,44.9,DC
1753,Thomas Jefferson MEM,2006,48,DC
1754,Thomas Jefferson MEM,2007,47,DC
1755,Thomas Jefferson MEM,2009,45.3,DC
1756,Thomas Jefferson MEM,2010,47.4,DC
1757,Thomas Jefferson MEM,2010,47.4,DC
1758,Vietnam Veterans MEM,1996,44.2,DC
1759,Vietnam Veterans MEM,1997,45,DC
1760,Vietnam Veterans MEM,1998,50,DC
1761,Vietnam Veterans MEM,1999,47.8,DC
1762,Vietnam Veterans MEM,2000,46.1,DC
1763,Vietnam Veterans MEM,2000,46.1,DC
1764,Vietnam Veterans MEM,2001,48.3,DC
1765,Vietnam Veterans MEM,2002,47.3,DC
1766,Vietnam Veterans MEM,2003,44.9,DC
1767,Vietnam Veterans MEM,2006,48,DC
1768,Vietnam Veterans MEM,2007,47,DC
1769,Vietnam Veterans MEM,2009,45.3,DC
1770,Vietnam Veterans MEM,2010,47.4,DC
1771,Vietnam Veterans MEM,2010,47.4,DC
1772,Washington Monument,1996,44.2,DC
1773,Washington Monument,1997,45,DC
1774,Washington Monument,1998,50,DC
1775,Washington Monument,1999,47.8,DC
1776,Washington Monument,2000,46.1,DC
1777,Washington Monument,2000,46.1,DC
1778,Washington Monument,2001,48.3,DC
1779,Washington Monument,2002,47.3,DC
1780,Washington Monument,2003,44.9,DC
1781,Washington Monument,2006,48,DC
1782,Washington Monument,2007,47,DC
1783,Washington Monument,2009,45.3,DC
1784,Washington Monument,2010,47.4,DC
1785,Washington Monument,2010,47.4,DC
1786,White House,1996,44.2,DC
1787,White House,1997,45,DC
1788,White House,1998,50,DC
1789,White House,1999,47.8,DC
1790,White House,2000,46.1,DC
1791,White House,2000,46.1,DC
1792,White House,2001,48.3,DC
1793,White House,2002,47.3,DC
1794,White House,2003,44.9,DC
1795,White House,2006,48,DC
1796,White House,2007,47,DC
1797,White House,2009,45.3,DC
1798,White House,2010,47.4,DC
1799,White House,2010,47.4,DC
1800,Wolf Trap NP for the Performing Arts,1996,44.2,VA
1801,Wolf Trap NP for the Performing Arts,1997,45,VA
1802,Wolf Trap NP for the Performing Arts,1998,50,VA
1803,Wolf Trap NP for the Performing Arts,1999,47.8,VA
1804,Wolf Trap NP for the Performing Arts,2000,46.1,VA
1805,Wolf Trap NP for the Performing Arts,2000,46.1,VA
1806,Wolf Trap NP for the Performing Arts,2001,48.3,VA
1807,Wolf Trap NP for the Performing Arts,2002,47.3,VA
1808,Wolf Trap NP for the Performing Arts,2003,44.9,VA
1809,Wolf Trap NP for the Performing Arts,2006,48,VA
1810,Wolf Trap NP for the Performing Arts,2007,47,VA
1811,Wolf Trap NP for the Performing Arts,2009,45.3,VA
1812,Wolf Trap NP for the Performing Arts,2010,47.4,VA
1813,Wolf Trap NP for the Performing Arts,2010,47.4,VA
1814,World War I Memorial,1996,44.2,DC
1815,World War I Memorial,1997,45,DC
1816,World War I Memorial,1998,50,DC
1817,World War I Memorial,1999,47.8,DC
1818,World War I Memorial,2000,46.1,DC
1819,World War I Memorial,2000,46.1,DC
1820,World War I Memorial,2001,48.3,DC
1821,World War I Memorial,2002,47.3,DC
1822,World War I Memorial,2003,44.9,DC
1823,World War I Memorial,2006,48,DC
1824,World War I Memorial,2007,47,DC
1825,World War I Memorial,2009,45.3,DC
1826,World War I Memorial,2010,47.4,DC
1827,World War I Memorial,2010,47.4,DC
1829,Allegheny Portage Railroad NHS,1996,44.2,PA
1830,Allegheny Portage Railroad NHS,1997,45,PA
1831,Allegheny Portage Railroad NHS,1998,50,PA
1832,Allegheny Portage Railroad NHS,1999,47.8,PA
1833,Allegheny Portage Railroad NHS,2000,46.1,PA
1834,Allegheny Portage Railroad NHS,2000,46.1,PA
1835,Allegheny Portage Railroad NHS,2001,48.3,PA
1836,Allegheny Portage Railroad NHS,2002,47.3,PA
1837,Allegheny Portage Railroad NHS,2003,44.9,PA
1838,Allegheny Portage Railroad NHS,2006,48,PA
1839,Allegheny Portage Railroad NHS,2007,47,PA
1840,Allegheny Portage Railroad NHS,2009,45.3,PA
1841,Allegheny Portage Railroad NHS,2010,47.4,PA
1842,Allegheny Portage Railroad NHS,2010,47.4,PA
1843,Appomattox Court House NHP,1992,58,VA
1844,Appomattox Court House NHP,1993,58.2,VA
1845,Appomattox Court House NHP,1994,58.1,VA
1846,Appomattox Court House NHP,1995,59,VA
1847,Appomattox Court House NHP,1996,57.3,VA
1848,Appomattox Court House NHP,1997,58.3,VA
1849,Appomattox Court House NHP,1998,61.2,VA
1850,Appomattox Court House NHP,1999,60.2,VA
1851,Appomattox Court House NHP,2000,58.4,VA
1852,Appomattox Court House NHP,2000,58.4,VA
1853,Appomattox Court House NHP,2001,59.1,VA
1854,Appomattox Court House NHP,2003,58.3,VA
1855,Appomattox Court House NHP,2010,59.6,VA
1856,Appomattox Court House NHP,2010,59.6,VA
1857,Appomattox Court House NHP,2011,61.4,VA
1858,Appomattox Court House NHP,2015,60,VA
