,ParkName,Year,AvgTemp,State
1515,Oklahoma City NMEM,2010,59.9,OK
1516,Oklahoma City NMEM,2012,62.4,OK
1517,Oklahoma City NMEM,2013,58.5,OK
1518,Oklahoma City NMEM,2014,57.1,OK
1519,Oklahoma City NMEM,2015,59.9,OK
1520,Oklahoma City NMEM,2016,61.0,OK
1521,Oklahoma City NMEM,2018,59.6,OK
1522,Oklahoma City NMEM,2019,59.6,OK
1523,Oklahoma City NMEM,2020,59.5,OK
1524,Organ Pipe Cactus NM,1994,72.0,AZ
1525,Organ Pipe Cactus NM,2000,73.1,AZ
1526,Organ Pipe Cactus NM,2000,73.1,AZ
1527,Organ Pipe Cactus NM,2001,73.4,AZ
1528,Organ Pipe Cactus NM,2002,72.6,AZ
1529,Organ Pipe Cactus NM,2003,74.1,AZ
1530,Organ Pipe Cactus NM,2004,72.8,AZ
1531,Organ Pipe Cactus NM,2005,73.8,AZ
1532,Organ Pipe Cactus NM,2006,74.2,AZ
1533,Organ Pipe Cactus NM,2007,73.7,AZ
1534,Organ Pipe Cactus NM,2008,74.4,AZ
1535,Organ Pipe Cactus NM,2010,73.8,AZ
1536,Organ Pipe Cactus NM,2010,73.8,AZ
1537,Organ Pipe Cactus NM,2012,74.9,AZ
1538,Padre Island NS,1991,76.1,TX
1539,Padre Island NS,1992,74.6,TX
1540,Padre Island NS,1993,74.0,TX
1541,Padre Island NS,1994,75.0,TX
1542,Padre Island NS,1996,75.3,TX
1543,Padre Island NS,1997,72.3,TX
1544,Padre Island NS,2002,76.9,TX
1545,Padre Island NS,2004,75.6,TX
1546,Padre Island NS,2005,75.6,TX
1547,Padre Island NS,2006,76.3,TX
1548,Padre Island NS,2008,73.9,TX
1549,Padre Island NS,2009,76.4,TX
1550,Padre Island NS,2010,72.8,TX
1551,Padre Island NS,2010,72.8,TX
1552,Padre Island NS,2011,76.2,TX
1553,Palo Alto Battlefield NHP,2000,75.5,TX
1554,Palo Alto Battlefield NHP,2000,75.5,TX
1555,Palo Alto Battlefield NHP,2011,76.3,TX
1556,Pecos NHP,1990,50.6,NM
1557,Pecos NHP,1991,49.9,NM
1558,Pecos NHP,1993,50.6,NM
1559,Pecos NHP,1994,52.2,NM
1560,Pecos NHP,1995,52.3,NM
1561,Pecos NHP,2001,53.5,NM
1562,Pecos NHP,2003,53.9,NM
1563,Pecos NHP,2004,51.9,NM
1564,Pecos NHP,2008,51.2,NM
1565,Pecos NHP,2009,51.7,NM
1566,Pecos NHP,2010,52.7,NM
1567,Pecos NHP,2010,52.7,NM
1568,Pecos NHP,2011,52.0,NM
1569,Pecos NHP,2012,54.1,NM
1570,Pecos NHP,2013,50.3,NM
1571,Pecos NHP,2014,53.0,NM
1572,Pecos NHP,2015,52.9,NM
1573,Pecos NHP,2018,52.5,NM
1574,Pecos NHP,2019,50.1,NM
1575,Pecos NHP,2020,51.5,NM
1576,Petrified Forest NP,1990,72.3,AZ
1577,Petrified Forest NP,1991,74.5,AZ
1578,Petrified Forest NP,2000,75.1,AZ
1579,Petrified Forest NP,2000,75.1,AZ
1580,Petrified Forest NP,2001,74.5,AZ
1581,Petrified Forest NP,2003,74.4,AZ
1582,Petrified Forest NP,2004,73.1,AZ
1583,Petrified Forest NP,2005,73.9,AZ
1584,Petrified Forest NP,2006,73.3,AZ
1585,Petrified Forest NP,2007,73.4,AZ
1586,Petrified Forest NP,2008,74.1,AZ
1587,Petrified Forest NP,2009,73.9,AZ
1588,Petrified Forest NP,2010,73.2,AZ
1589,Petrified Forest NP,2010,73.2,AZ
1590,Petrified Forest NP,2011,72.9,AZ
1591,Petrified Forest NP,2012,74.1,AZ
1592,Petroglyph NM,1990,50.6,NM
1593,Petroglyph NM,1991,49.9,NM
1594,Petroglyph NM,1993,50.6,NM
1595,Petroglyph NM,1994,52.2,NM
1596,Petroglyph NM,1995,52.3,NM
1597,Petroglyph NM,2001,53.5,NM
1598,Petroglyph NM,2003,53.9,NM
1599,Petroglyph NM,2004,51.9,NM
1600,Petroglyph NM,2008,51.2,NM
1601,Petroglyph NM,2009,51.7,NM
1602,Petroglyph NM,2010,52.7,NM
1603,Petroglyph NM,2010,52.7,NM
1604,Petroglyph NM,2011,52.0,NM
1605,Petroglyph NM,2012,54.1,NM
1606,Petroglyph NM,2013,50.3,NM
1607,Petroglyph NM,2014,53.0,NM
1608,Petroglyph NM,2015,52.9,NM
1609,Petroglyph NM,2018,52.5,NM
1610,Petroglyph NM,2019,50.1,NM
1611,Petroglyph NM,2020,51.5,NM
1612,Pipe Spring NM,1990,64.8,AZ
1613,Pipe Spring NM,1997,67.9,AZ
1614,Pipe Spring NM,1998,65.2,AZ
1615,Pipe Spring NM,2002,68.4,AZ
1616,Pipe Spring NM,2003,70.1,AZ
1617,Pipe Spring NM,2004,68.3,AZ
1618,Pipe Spring NM,2006,68.4,AZ
1619,Pipe Spring NM,2009,68.2,AZ
1620,Pipe Spring NM,2010,68.2,AZ
1621,Pipe Spring NM,2010,68.2,AZ
1622,Pipe Spring NM,2011,66.7,AZ
1623,Pipe Spring NM,2012,70.4,AZ
1624,Pipe Spring NM,2015,70.8,AZ
1625,Pipe Spring NM,2016,69.6,AZ
1626,Pipe Spring NM,2019,67.3,AZ
1627,Rainbow Bridge NM,1990,49.3,UT
1628,Rainbow Bridge NM,1991,48.5,UT
1629,Rainbow Bridge NM,1992,49.2,UT
1630,Rainbow Bridge NM,1993,49.6,UT
1631,Rainbow Bridge NM,1994,51.0,UT
1632,Rainbow Bridge NM,2000,52.3,UT
1633,Rainbow Bridge NM,2000,52.3,UT
1634,Rainbow Bridge NM,2004,50.1,UT
1635,Rainbow Bridge NM,2005,51.2,UT
1636,Rainbow Bridge NM,2006,51.0,UT
1637,Rainbow Bridge NM,2007,52.0,UT
1638,Rainbow Bridge NM,2008,50.0,UT
1639,Rainbow Bridge NM,2010,50.1,UT
1640,Rainbow Bridge NM,2010,50.1,UT
1641,Rainbow Bridge NM,2011,50.1,UT
1642,Rainbow Bridge NM,2012,52.3,UT
1643,Rainbow Bridge NM,2016,52.0,UT
1644,Rainbow Bridge NM,2017,53.2,UT
1645,Rio Grande W&SR,1994,72.0,
1646,Rio Grande W&SR,2000,73.1,
1647,Rio Grande W&SR,2000,73.1,
1648,Rio Grande W&SR,2001,73.4,
1649,Rio Grande W&SR,2002,72.6,
1650,Rio Grande W&SR,2003,74.1,
1651,Rio Grande W&SR,2004,72.8,
1652,Rio Grande W&SR,2005,73.8,
1653,Rio Grande W&SR,2006,74.2,
1654,Rio Grande W&SR,2007,73.7,
1655,Rio Grande W&SR,2008,74.4,
1656,Rio Grande W&SR,2010,73.8,
1657,Rio Grande W&SR,2010,73.8,
1658,Rio Grande W&SR,2012,74.9,
1659,Rocky Mountain NP,1990,48.5,CO
1660,Rocky Mountain NP,1991,49.4,CO
1661,Rocky Mountain NP,1993,45.8,CO
1662,Rocky Mountain NP,1994,50.3,CO
1663,Rocky Mountain NP,1995,48.5,CO
1664,Rocky Mountain NP,1996,48.2,CO
1665,Rocky Mountain NP,1997,48.2,CO
1666,Rocky Mountain NP,1998,50.4,CO
1667,Rocky Mountain NP,1999,51.0,CO
1668,Rocky Mountain NP,2000,49.9,CO
1669,Rocky Mountain NP,2000,49.9,CO
1670,Rocky Mountain NP,2001,50.2,CO
1671,Rocky Mountain NP,2003,50.0,CO
1672,Rocky Mountain NP,2004,50.3,CO
1673,Rocky Mountain NP,2005,51.6,CO
1674,Rocky Mountain NP,2006,50.8,CO
1675,Rocky Mountain NP,2007,49.3,CO
1676,Rocky Mountain NP,2008,48.3,CO
1677,Rocky Mountain NP,2009,48.4,CO
1678,Rocky Mountain NP,2010,51.1,CO
1679,Rocky Mountain NP,2010,51.1,CO
1680,Rocky Mountain NP,2011,49.9,CO
1681,Rocky Mountain NP,2012,53.4,CO
1682,Rocky Mountain NP,2013,49.4,CO
1683,Rocky Mountain NP,2014,49.7,CO
1684,Rocky Mountain NP,2015,51.8,CO
1685,Rocky Mountain NP,2016,52.0,CO
1686,Rocky Mountain NP,2017,52.0,CO
1687,Rocky Mountain NP,2019,48.3,CO
1688,Rocky Mountain NP,2020,50.6,CO
1689,Saguaro NP,1994,72.0,AZ
1690,Saguaro NP,2000,73.1,AZ
1691,Saguaro NP,2000,73.1,AZ
1692,Saguaro NP,2001,73.4,AZ
1693,Saguaro NP,2002,72.6,AZ
1694,Saguaro NP,2003,74.1,AZ
1695,Saguaro NP,2004,72.8,AZ
1696,Saguaro NP,2005,73.8,AZ
1697,Saguaro NP,2006,74.2,AZ
1698,Saguaro NP,2007,73.7,AZ
1699,Saguaro NP,2008,74.4,AZ
1700,Saguaro NP,2010,73.8,AZ
1701,Saguaro NP,2010,73.8,AZ
1702,Saguaro NP,2012,74.9,AZ
1703,Salinas Pueblo Missions NM,1994,72.0,NM
1704,Salinas Pueblo Missions NM,2000,73.1,NM
1705,Salinas Pueblo Missions NM,2000,73.1,NM
1706,Salinas Pueblo Missions NM,2001,73.4,NM
1707,Salinas Pueblo Missions NM,2002,72.6,NM
1708,Salinas Pueblo Missions NM,2003,74.1,NM
1709,Salinas Pueblo Missions NM,2004,72.8,NM
1710,Salinas Pueblo Missions NM,2005,73.8,NM
1711,Salinas Pueblo Missions NM,2006,74.2,NM
1712,Salinas Pueblo Missions NM,2007,73.7,NM
1713,Salinas Pueblo Missions NM,2008,74.4,NM
1714,Salinas Pueblo Missions NM,2010,73.8,NM
1715,Salinas Pueblo Missions NM,2010,73.8,NM
1716,Salinas Pueblo Missions NM,2012,74.9,NM
